title,description,text,category,pubDate,link
The Ghost Runner: John Tarrant's story of triumph and tragedy,One of Britain's best athletes of the 1950s and '60s was held back by rules of the day - but nobody would stop the 'Ghost Runner'.,The Ghost Runner: John Tarrant's story of triumph and tragedy. One of Britain's best athletes of the 1950s and '60s was held back by rules of the day - but nobody would stop the 'Ghost Runner'.,sport,"Tue, 23 Aug 2022 23:01:38 GMT",https://www.bbc.co.uk/sport/62607571?at_medium=RSS&at_campaign=KARANGA
Liverpool 0-1 Real Madrid: Champions League defeat caps miserable end to magnificent season amid Paris chaos,Liverpool's magnificent season comes to a miserable conclusion in Paris amid stadium chaos and a lop-sided mixture of emotions.,Liverpool 0-1 Real Madrid: Champions League defeat caps miserable end to magnificent season amid Paris chaos. Liverpool's magnificent season comes to a miserable conclusion in Paris amid stadium chaos and a lop-sided mixture of emotions.,sport,"Sat, 28 May 2022 23:50:37 GMT",https://www.bbc.co.uk/sport/football/61619749?at_medium=RSS&at_campaign=KARANGA
'We have to accept this is England's identity',Former captain Alan Shearer on England's dramatic Euro 2024 win over Slovakia and how boss Gareth Southgate will not change his ways.,'We have to accept this is England's identity'. Former captain Alan Shearer on England's dramatic Euro 2024 win over Slovakia and how boss Gareth Southgate will not change his ways.,sport,"Sun, 30 Jun 2024 21:41:24 GMT",https://www.bbc.com/sport/football/articles/cx02dpyzj38o
'Make new memories' - Tierney seeks Scotland response,"Kieran Tierney has urged Scotland to ""make new memories"" in Wednesday's crucial Euro 2024 Group A meeting with Switzerland.","'Make new memories' - Tierney seeks Scotland response. Kieran Tierney has urged Scotland to ""make new memories"" in Wednesday's crucial Euro 2024 Group A meeting with Switzerland.",sport,"Mon, 17 Jun 2024 08:37:49 GMT",https://www.bbc.com/sport/football/articles/c100ye11nvqo
'Why Kane is not England's playmaker any more',"Ex-England captain Alan Shearer says Harry Kane's role against Serbia was different to what we are used to, but just as important for the team.","'Why Kane is not England's playmaker any more'. Ex-England captain Alan Shearer says Harry Kane's role against Serbia was different to what we are used to, but just as important for the team.",sport,"Mon, 17 Jun 2024 10:11:50 GMT",https://www.bbc.com/sport/football/articles/cv22m519qqmo
‘I think there is a space for me’ - can England ignore Maddison?,"After once again starring for Leicester in their thrashing of Nottingham Forest, can James Maddison force his way into England's World Cup squad?","‘I think there is a space for me’ - can England ignore Maddison?. After once again starring for Leicester in their thrashing of Nottingham Forest, can James Maddison force his way into England's World Cup squad?",sport,"Mon, 03 Oct 2022 23:01:37 GMT",https://www.bbc.co.uk/sport/football/63126188?at_medium=RSS&at_campaign=KARANGA
Newcastle United 1-0 Bournemouth: Adam Smith own goal helps hosts reach Carabao Cup last eight,Newcastle reach the quarter-finals of the Carabao Cup with a hard-fought win over Bournemouth at St James' Park.,Newcastle United 1-0 Bournemouth: Adam Smith own goal helps hosts reach Carabao Cup last eight. Newcastle reach the quarter-finals of the Carabao Cup with a hard-fought win over Bournemouth at St James' Park.,sport,"Tue, 20 Dec 2022 22:24:30 GMT",https://www.bbc.co.uk/sport/football/63959102?at_medium=RSS&at_campaign=KARANGA
Sarina Wiegman: England boss happy if Norway to 'want to be underdogs',"England manager Sarina Wiegman says she is happy for Norway to ""want to be the underdogs"" in their group match at the European Women's Championship.","Sarina Wiegman: England boss happy if Norway to 'want to be underdogs'. England manager Sarina Wiegman says she is happy for Norway to ""want to be the underdogs"" in their group match at the European Women's Championship.",sport,"Sun, 10 Jul 2022 18:25:54 GMT",https://www.bbc.co.uk/sport/football/62116242?at_medium=RSS&at_campaign=KARANGA
Ronnie O'Sullivan calls Masters venue Alexandra Palace 'disgusting' and makes him 'feel ill',"Seven-time Masters champion Ronnie O'Sullivan criticises tournament venue Alexandra Palace, saying it is ""disgusting"" and makes him ""feel ill"".","Ronnie O'Sullivan calls Masters venue Alexandra Palace 'disgusting' and makes him 'feel ill'. Seven-time Masters champion Ronnie O'Sullivan criticises tournament venue Alexandra Palace, saying it is ""disgusting"" and makes him ""feel ill"".",sport,"Fri, 12 Jan 2024 07:44:34 GMT",https://www.bbc.co.uk/sport/snooker/67955059?at_medium=RSS&at_campaign=KARANGA
French Open: Rafael Nadal bids for 14th Roland Garros title against Casper Ruud,"Rafael Nadal bids for a record-extending 14th French Open title against Casper Ruud on Sunday - in a meeting between master and ""student"".","French Open: Rafael Nadal bids for 14th Roland Garros title against Casper Ruud. Rafael Nadal bids for a record-extending 14th French Open title against Casper Ruud on Sunday - in a meeting between master and ""student"".",sport,"Sat, 04 Jun 2022 16:42:31 GMT",https://www.bbc.co.uk/sport/tennis/61690589?at_medium=RSS&at_campaign=KARANGA
Chris Bart-Williams: Former midfielder dies aged 49,Former Sheffield Wednesday and Nottingham Forest midfielder Chris Bart-Williams dies aged 49.,Chris Bart-Williams: Former midfielder dies aged 49. Former Sheffield Wednesday and Nottingham Forest midfielder Chris Bart-Williams dies aged 49.,sport,"Tue, 25 Jul 2023 06:07:04 GMT",https://www.bbc.co.uk/sport/football/66297415?at_medium=RSS&at_campaign=KARANGA
Pope leads way as England take charge on curtailed first day,Watch highlights as a century from stand-in captain Ollie Pope helps England overcome a lengthy delay to finish day one on 221-3 against Sri Lanka at The Oval.,Pope leads way as England take charge on curtailed first day. Watch highlights as a century from stand-in captain Ollie Pope helps England overcome a lengthy delay to finish day one on 221-3 against Sri Lanka at The Oval.,sport,"Fri, 06 Sep 2024 18:26:03 GMT",https://www.bbc.com/sport/cricket/videos/c33n0gkxy0vo
Ryan Gravenberch transfer news: Liverpool complete £34m signing of midfielder from Bayern Munich,Liverpool sign midfielder Ryan Gravenberch from Bayern Munich in a deal worth in the region of £34.3m (40m euros).,Ryan Gravenberch transfer news: Liverpool complete £34m signing of midfielder from Bayern Munich. Liverpool sign midfielder Ryan Gravenberch from Bayern Munich in a deal worth in the region of £34.3m (40m euros).,sport,"Fri, 01 Sep 2023 21:39:38 GMT",https://www.bbc.co.uk/sport/football/66680016?at_medium=RSS&at_campaign=KARANGA
Emma Raducanu battles to victory at Auckland Classic in first match in eight months,"Emma Raducanu says she is ""grateful to be healthy"" again after winning her first match following eight months out with injury.","Emma Raducanu battles to victory at Auckland Classic in first match in eight months. Emma Raducanu says she is ""grateful to be healthy"" again after winning her first match following eight months out with injury.",sport,"Tue, 02 Jan 2024 10:34:29 GMT",https://www.bbc.co.uk/sport/tennis/67860956?at_medium=RSS&at_campaign=KARANGA
Conor Benn v Chris van Heerden: British welterweight secures second-round knockout in Manchester,Conor Benn makes short work of South Africa's Chris van Heerden as the British welterweight continues his charge towards a world title shot.,Conor Benn v Chris van Heerden: British welterweight secures second-round knockout in Manchester. Conor Benn makes short work of South Africa's Chris van Heerden as the British welterweight continues his charge towards a world title shot.,sport,"Sat, 16 Apr 2022 22:06:12 GMT",https://www.bbc.co.uk/sport/boxing/61130950?at_medium=RSS&at_campaign=KARANGA
Chelsea 2-0 Borussia Dortmund (agg 2-1): Graham Potter enjoys finest night as Blues boss,Graham Potter needed a performance against Borussia Dortmund in the Champions League and he got it with the Blues' best display under the ex-Brighton boss.,Chelsea 2-0 Borussia Dortmund (agg 2-1): Graham Potter enjoys finest night as Blues boss. Graham Potter needed a performance against Borussia Dortmund in the Champions League and he got it with the Blues' best display under the ex-Brighton boss.,sport,"Tue, 07 Mar 2023 23:35:36 GMT",https://www.bbc.co.uk/sport/football/64883891?at_medium=RSS&at_campaign=KARANGA
Wheelchair Rugby League World Cup final: Tom Halliwell late try secures trophy for England,Captain Tom Halliwell scores a late try to secure Wheelchair Rugby League World Cup success for England.,Wheelchair Rugby League World Cup final: Tom Halliwell late try secures trophy for England. Captain Tom Halliwell scores a late try to secure Wheelchair Rugby League World Cup success for England.,sport,"Fri, 18 Nov 2022 23:17:21 GMT",https://www.bbc.co.uk/sport/rugby-league/63684590?at_medium=RSS&at_campaign=KARANGA
England 8-0 Norway highlights: Records tumble at Euro 2022,Watch highlights as England thrash Norway 8-0 at the Amex Stadium to progress to the quarter-finals of the European Women's Championship as group winners.,England 8-0 Norway highlights: Records tumble at Euro 2022. Watch highlights as England thrash Norway 8-0 at the Amex Stadium to progress to the quarter-finals of the European Women's Championship as group winners.,sport,"Mon, 11 Jul 2022 21:40:00 GMT",https://www.bbc.co.uk/sport/av/football/62129500?at_medium=RSS&at_campaign=KARANGA
ICC Cricket World Cup highlights 2023: Australia defeat Sri Lanka by five wickets,Watch highlights as Australia hold their nerve to claim a five-wicket victory over Sri Lanka at the Cricket World Cup in Lucknow.,ICC Cricket World Cup highlights 2023: Australia defeat Sri Lanka by five wickets. Watch highlights as Australia hold their nerve to claim a five-wicket victory over Sri Lanka at the Cricket World Cup in Lucknow.,sport,"Mon, 16 Oct 2023 16:39:54 GMT",https://www.bbc.co.uk/sport/av/cricket/67126518?at_medium=RSS&at_campaign=KARANGA
Man Utd survive epic Coventry comeback to reach FA Cup final,Manchester United scraped into the FA Cup final on penalties despite throwing away a three-goal lead against Championship side Coventry in an epic semi-final at Wembley.,Man Utd survive epic Coventry comeback to reach FA Cup final. Manchester United scraped into the FA Cup final on penalties despite throwing away a three-goal lead against Championship side Coventry in an epic semi-final at Wembley.,sport,"Sun, 21 Apr 2024 18:21:00 GMT",https://www.bbc.co.uk/sport/av/football/68871150
Man City and Real Madrid evenly poised after classic,Holders Manchester City and Real Madrid share six goals in a thriller at the Bernabeu to leave their Champions League quarter-final evenly poised.,Man City and Real Madrid evenly poised after classic. Holders Manchester City and Real Madrid share six goals in a thriller at the Bernabeu to leave their Champions League quarter-final evenly poised.,sport,"Tue, 09 Apr 2024 21:46:23 GMT",https://www.bbc.co.uk/sport/football/68765707
Ethiopia's Tigst Assefa smashes women's marathon world record in Berlin,"Ethiopia's Tigst Assefa shatters the women's marathon world record as she wins in Berlin, while Eliud Kipchoge is the men's winner with record fifth victory.","Ethiopia's Tigst Assefa smashes women's marathon world record in Berlin. Ethiopia's Tigst Assefa shatters the women's marathon world record as she wins in Berlin, while Eliud Kipchoge is the men's winner with record fifth victory.",sport,"Sun, 24 Sep 2023 11:19:33 GMT",https://www.bbc.co.uk/sport/athletics/66905203?at_medium=RSS&at_campaign=KARANGA
Man Utd: Erik ten Hag must perform 'open heart operation'- Ralf Rangnick,"Incoming Manchester United manager Erik ten Hag must perform an ""open heart operation"", says interim boss Ralf Rangnick.","Man Utd: Erik ten Hag must perform 'open heart operation'- Ralf Rangnick. Incoming Manchester United manager Erik ten Hag must perform an ""open heart operation"", says interim boss Ralf Rangnick.",sport,"Fri, 22 Apr 2022 21:40:47 GMT",https://www.bbc.co.uk/sport/football/61197195?at_medium=RSS&at_campaign=KARANGA
